student_token,resource_id,resource_type,resource_title,resource_url,major,related_courses,interaction_source,user_id,item_id,rating
stu_474cac777d90c318,REPO_UEH_63520,ueh_repository,"Các yếu tố ảnh hưởng đến hiệu quả đầu tư công tại huyện Trần Đề, tỉnh Sóc Trăng",https://digital.lib.ueh.edu.vn/handle/UEH/63520,Kinh tế đầu tư,Kinh tế đầu tư công,proxy_from_repo_match_year_views,244,110,2.2897
stu_476355cf24d2d01b,REPO_UEH_62228,ueh_repository,Giải pháp thúc đẩy khách hàng quyết định mua sản phẩm gạch ốp lát (thương hiệu Royal) tại Công ty Cổ phần Sản xuất và Đầu tư Hoàng Gia,https://digital.lib.ueh.edu.vn/handle/UEH/62228,Kinh doanh thương mại,Định giá sản phẩm,proxy_from_repo_match_year_views,245,294,3.5174
stu_476355cf24d2d01b,TIKI_276502265,tiki_book,Sales And Marketing Channels - Tạo Kênh Bán Hàng Và Marketing,https://tiki.vn/sales-and-marketing-channels-tao-kenh-ban-hang-va-marketing-p276502265.html?spid=276848805,Kinh doanh thương mại,Quản trị kênh phân phối,proxy_from_tiki_match_rating_review_sales,245,298,1.2299002
stu_478a071da78d9c56,REPO_UEH_62706,ueh_repository,Xây dựng các chiến lược phát triển kinh doanh giai đoạn 2020 - 2025 của Công ty Cổ phần Đầu tư Bất động sản Hưng Lộc Phát,https://digital.lib.ueh.edu.vn/handle/UEH/62706,Bất động sản,Đầu tư bất động sản,proxy_from_repo_match_year_views,1557,143,7.52885
stu_478a071da78d9c56,TIKI_273891502,tiki_book,LUẬT KINH DOANH BẤT ĐỘNG SẢN - LUẬT CĂN CƯỚC - LUẬT VIỄN THÔNG - NXB Chính Trị Quốc Gia Sự Thật,https://tiki.vn/luat-kinh-doanh-bat-dong-san-luat-can-cuoc-luat-vien-thong-nxb-chinh-tri-quoc-gia-su-that-p273891502.html?spid=273891506,Bất động sản,Tài chính bất động sản; Định giá bất động sản,proxy_from_tiki_match_rating_review_sales,1557,148,2.9084165
stu_4790a41ac3014bf5,TIKI_2287441,tiki_book,​Fintech 4.0 - Những Điển Hình Thành Công Trong Cuộc Cách Mạng Công Nghệ Tài Chính,https://tiki.vn/sach-fintech-4-0-nhung-dien-hinh-thanh-cong-trong-cuoc-cach-mang-cong-nghe-tai-chinh-p2287441.html?spid=2287663,Công nghệ Tài chính,Thanh toán số,proxy_from_tiki_match_rating_review_sales,246,137,3.940687
stu_4790a41ac3014bf5,TIKI_279106463,tiki_book,Ngân hàng số - Nguyễn Quang Lộc - TH189,https://tiki.vn/ngan-hang-so-nguyen-quang-loc-th189-p279106463.html?spid=279106464,Công nghệ Tài chính,Fintech và ngân hàng số,proxy_from_tiki_match_rating_review_sales,246,44,1.7826502
stu_47ad33a13976e96f,REPO_UEH_61101,ueh_repository,Giải pháp tài chính trong quản lý vốn lưu động nhằm nâng cao hiệu quả hoạt động tại Công ty Cổ phần QH Plus giai đoạn năm 2020 – 2025,https://digital.lib.ueh.edu.vn/handle/UEH/61101,Tài chính,Quản trị vốn lưu động,proxy_from_repo_match_year_views,1082,166,4.3741
stu_47ad33a13976e96f,REPO_UEH_62540,ueh_repository,Ứng dụng công nghệ trí tuệ nhân tạo trong dịch vụ tài chính tại thị trường tài chính Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62540,Tài chính,Thị trường tài chính,proxy_from_repo_match_year_views,1082,0,7.6127
stu_47ad33a13976e96f,TIKI_531592,tiki_book,Thị Trường Tài Chính,https://tiki.vn/sach-thi-truong-tai-chinh-p531592.html?spid=89424628,Tài chính,Thị trường tài chính,proxy_from_tiki_match_rating_review_sales,1082,19,9.777534
stu_47cf78289f182e84,REPO_UEH_61149,ueh_repository,Áp dụng mô hình tam giác gian lận trong vấn đề đạo đức nghề nghiệp của kiểm toán viên Nhà nước,https://digital.lib.ueh.edu.vn/handle/UEH/61149,Kiểm toán,Đạo đức nghề nghiệp kiểm toán,proxy_from_repo_match_year_views,1558,8,7.6777
stu_47cf78289f182e84,TIKI_201855074,tiki_book,405 Tình huống kế toán tài chính (Tái bản lần 3),https://tiki.vn/405-tinh-huong-ke-toan-tai-chinh-tai-ban-lan-3-p201855074.html?spid=201855075,Kiểm toán,Kiểm toán tài chính,proxy_from_tiki_match_rating_review_sales,1558,207,4.161645
stu_47dd110f13387632,REPO_UEH_62840,ueh_repository,"Phân tích kinh tế hiệu quả sản xuất lúa theo mô hình cánh đồng lớn tại huyện Châu Phú, tỉnh An Giang",https://digital.lib.ueh.edu.vn/handle/UEH/62840,Hệ thống thông tin kinh doanh,Phân tích kinh doanh,proxy_from_repo_match_year_views,1559,227,5.2984
stu_482d43fa032ab2a3,REPO_UEH_61269,ueh_repository,"Mối quan hệ giữa đầu tư trực tiếp nước ngoài, tăng trưởng kinh tế, tiêu thụ năng lượng và ô nhiễm môi trường ở Việt Nam: Phương pháp ARDL",https://digital.lib.ueh.edu.vn/handle/UEH/61269,Kinh tế,Kinh tế lượng,proxy_from_repo_match_year_views,1560,257,2.473
stu_482eb4fcd0bf3a33,REPO_UEH_63650,ueh_repository,Giải pháp hoàn thiện chiến lược marketing mix tại Công ty Bảo hiểm nhân thọ Generali Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/63650,Bảo hiểm,Bảo hiểm nhân thọ,proxy_from_repo_match_year_views,1966,238,9.2
stu_483c5af7f1037b30,TIKI_149942445,tiki_book,Sức Mạnh Thương Mại Điện Tử - 12 Tháng Kiếm 1 Triệu Đô Bằng Kinh Doanh Online - Bộ Sách Trên Lưng Khổng Tượng,https://tiki.vn/suc-manh-thuong-mai-dien-tu-12-thang-kiem-1-trieu-do-bang-kinh-doanh-online-bo-sach-tren-lung-khong-tuong-p149942445.html?spid=149942446,Kinh doanh số,Thương mại điện tử,proxy_from_tiki_match_rating_review_sales,247,249,7.758946
stu_483c5af7f1037b30,TIKI_181910016,tiki_book,Digital marketing cho doanh nghiệp nhỏ,https://tiki.vn/digital-marketing-cho-doanh-nghiep-nho-p181910016.html?spid=274397174,Kinh doanh số,Marketing số,proxy_from_tiki_match_rating_review_sales,247,251,1.806
stu_48a6cab7b08790cf,REPO_UEH_62738,ueh_repository,Giải pháp nâng cao chất lượng dịch vụ công ty TNHH kiểm toán KMF,https://digital.lib.ueh.edu.vn/handle/UEH/62738,Kiểm toán,Kiểm toán CNTT,proxy_from_repo_match_year_views,1561,206,2.24095
stu_48b6c2f92217396d,TIKI_271997519,tiki_book,Giáo Trình Mạng Máy Tính Và Truyền Thông - TS. Phan Thanh Đức,https://tiki.vn/giao-trinh-mang-may-tinh-va-truyen-thong-ts-phan-thanh-duc-p271997519.html?spid=271997520,An toàn thông tin,Bảo mật mạng máy tính,proxy_from_tiki_match_rating_review_sales,1083,23,3.3282387
stu_48b6c2f92217396d,TIKI_278496130,tiki_book,Thanh Gươm Diệt Quỷ - 9- Đại Chiến Dịch Xâm Nhập Phố Đèn Đỏ,https://tiki.vn/thanh-guom-diet-quy-tap-1-tan-khoc-p278496130.html?spid=278496147,An toàn thông tin,Kiểm thử xâm nhập,proxy_from_tiki_match_rating_review_sales,1083,120,4.221467
stu_48d07bed5440c34e,REPO_UEH_62432,ueh_repository,Chuyển đổi báo cáo tài chính từ chuẩn mực kế toán Việt Nam sang chuẩn mực báo cáo tài chính quốc tế - Nghiên cứu tại Công ty Cổ phần Khu công Nnghiệp Nam Tân Uyên,https://digital.lib.ueh.edu.vn/handle/UEH/62432,Tài chính,Tài chính quốc tế,proxy_from_repo_match_year_views,1084,2,7.92925
stu_48d07bed5440c34e,REPO_UEH_62540,ueh_repository,Ứng dụng công nghệ trí tuệ nhân tạo trong dịch vụ tài chính tại thị trường tài chính Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62540,Tài chính,Thị trường tài chính,proxy_from_repo_match_year_views,1084,0,7.6127
stu_48d07bed5440c34e,TIKI_91515694,tiki_book,Phân tích tài chính doanh nghiệp Tai bản lần thứ 5 - chỉnh sửa bổ sung năm 2021 (Tái bản 2022),https://tiki.vn/phan-tich-tai-chinh-doanh-nghiep-tai-ban-lan-thu-5-chinh-sua-bo-sung-nam-2021-tai-ban-2022-p91515694.html?spid=91515695,Tài chính,Phân tích tài chính,proxy_from_tiki_match_rating_review_sales,1084,178,10.0
stu_4906e72164bca1eb,TIKI_277941175,tiki_book,Luật Đầu tư công 2024,https://tiki.vn/luat-dau-tu-cong-hien-hanh-sua-doi-bo-sung-nam-2020-2022-p277941175.html?spid=277941178,Kinh tế đầu tư,Kinh tế đầu tư công,proxy_from_tiki_match_rating_review_sales,248,119,1.7981303
stu_49975c4d78f32aa6,REPO_UEH_61159,ueh_repository,Quản lý rủi ro tác nghiệp đối với hoạt động tín dụng tại Ngân hàng TMCP Công thương Việt Nam chi nhánh Cần Thơ,https://digital.lib.ueh.edu.vn/handle/UEH/61159,Công nghệ Tài chính,Quản lý rủi ro số,proxy_from_repo_match_year_views,249,127,5.23145
stu_49975c4d78f32aa6,TIKI_5563321,tiki_book,"Bùng Nổ Bitcoin - Công Nghệ Blockchain, Fintech 4.0 hay Bong Bóng?",https://tiki.vn/bung-no-bitcoin-cong-nghe-blockchain-fintech-4-0-hay-bong-bong-p5563321.html?spid=20485533,Công nghệ Tài chính,Công nghệ Blockchain,proxy_from_tiki_match_rating_review_sales,249,142,7.469223
stu_49af36744a539764,TIKI_215746095,tiki_book,Ghế nóng - Cẩm nang toàn diện cho CEO khởi nghiệp (Hot Seat: The Startup CEO Guidebook) - Tác giả: Dan Shapiro - Cuốn sách này sẽ giúp bạn ra quyết định,https://tiki.vn/ghe-nong-cam-nang-toan-dien-cho-ceo-khoi-nghiep-hot-seat-the-startup-ceo-guidebook-tac-gia-dan-shapiro-cuon-sach-nay-se-giup-ban-ra-quyet-dinh-p215746095.html?spid=272284830,Kinh doanh nông nghiệp,Chính sách nông nghiệp,proxy_from_tiki_match_rating_review_sales,1085,72,1.22025
stu_49f90642c6c8fd85,REPO_UEH_61512,ueh_repository,Một số giải pháp nhằm hoàn thiện hoạt động quản trị kênh phân phối tại Công ty TNHH MTV Thuốc lá Đồng Tháp,https://digital.lib.ueh.edu.vn/handle/UEH/61512,Kinh doanh thương mại,Quản trị kênh phân phối,proxy_from_repo_match_year_views,250,293,4.45275
stu_49f90642c6c8fd85,REPO_UEH_63529,ueh_repository,Giải pháp nâng cao hiệu quả quản trị chuỗi cung ứng của công ty xi măng Fico-YTL,https://digital.lib.ueh.edu.vn/handle/UEH/63529,Kinh doanh thương mại,Quản trị chuỗi cung ứng,proxy_from_repo_match_year_views,250,296,8.41415
stu_4a341994c436f40f,REPO_UEH_63472,ueh_repository,Hoàn thiện hệ thống thông tin kế toán nhằm đáp ứng yêu cầu quản lý tại Trường Cao đẳng Nghề Thành phố Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/63472,An toàn thông tin,Pháp lý an toàn thông tin,proxy_from_repo_match_year_views,1086,27,1.381
stu_4a341994c436f40f,TIKI_75618660,tiki_book,Mật Mã Và An Toàn Thông Tin - Lý Thuyết Và Ứng Dụng,https://tiki.vn/mat-ma-va-an-toan-thong-tin-ly-thuyet-va-ung-dung-p75618660.html?spid=75618661,An toàn thông tin,Mật mã học; Pháp lý an toàn thông tin,proxy_from_tiki_match_rating_review_sales,1086,126,5.7930794
stu_4a35f74e80d2eeee,TIKI_243732948,tiki_book,"Giáo trình Tín dụng và thanh toán thương mại quốc tế (Tái bản lần thứ tư, có sửa chữa bổ sung)",https://tiki.vn/giao-trinh-tin-dung-va-thanh-toan-thuong-mai-quoc-te-tai-ban-lan-thu-tu-co-sua-chua-bo-sung-p243732948.html?spid=243732949,Luật kinh doanh quốc tế,Trọng tài thương mại quốc tế; Tư pháp quốc tế,proxy_from_tiki_match_rating_review_sales,1562,32,5.6974845
stu_4a35f74e80d2eeee,TIKI_272581988,tiki_book,Hướng dẫn của Determann về pháp luật bảo vệ dữ liệu cá nhân - Hoạt động tuân thủ của Doanh nghiệp trên phạm vi quốc tế,https://tiki.vn/huong-dan-cua-determann-ve-phap-luat-bao-ve-du-lieu-ca-nhan-hoat-dong-tuan-thu-cua-doanh-nghiep-tren-pham-vi-quoc-te-p272581988.html?spid=272887528,Luật kinh doanh quốc tế,Công pháp quốc tế,proxy_from_tiki_match_rating_review_sales,1562,283,3.7032044
stu_4a596eb2a09a73b3,REPO_UEH_61680,ueh_repository,Tài liệu học tập Phân tích dữ liệu nghiên cứu với SPSS 2008 tập 1,https://digital.lib.ueh.edu.vn/handle/UEH/61680,Công nghệ Marketing,Phân tích dữ liệu Marketing,proxy_from_repo_match_year_views,1087,5,2.8835
stu_4a596eb2a09a73b3,REPO_UEH_63184,ueh_repository,Xử lý hành vi xâm phạm quyền sở hữu công nghiệp đối với nhãn hiệu - Từ góc độ bảo vệ quyền lợi người tiêu dùng,https://digital.lib.ueh.edu.vn/handle/UEH/63184,Công nghệ Marketing,Hành vi người tiêu dùng,proxy_from_repo_match_year_views,1087,39,5.3673
stu_4a596eb2a09a73b3,TIKI_279085060,tiki_book,"Quy định pháp luật về xử phạt vi phạm trong hoạt động thương mại, sản xuất, buôn bán hàng giả, hàng cấm và bảo vệ quyền lợi người tiêu dùng",https://tiki.vn/quy-dinh-phap-luat-ve-xu-phat-vi-pham-trong-hoat-dong-thuong-mai-san-xuat-buon-ban-hang-gia-hang-cam-va-bao-ve-quyen-loi-nguoi-tieu-dung-p279085060.html?spid=279085062,Công nghệ Marketing,Hành vi người tiêu dùng,proxy_from_tiki_match_rating_review_sales,1087,15,3.1883664
stu_4a596eb2a09a73b3,TIKI_42531744,tiki_book,Combo Sách : Learn Branding - Xây Dựng Thương Hiệu Tinh Gọn + Quản Trị Thương Hiệu Trực Tuyến,https://tiki.vn/combo-sach-learn-branding-xay-dung-thuong-hieu-tinh-gon-quan-tri-thuong-hieu-truc-tuyen-p42531744.html?spid=121366049,Công nghệ Marketing,Quản trị thương hiệu,proxy_from_tiki_match_rating_review_sales,1087,50,6.0975
stu_4aa1376d970dcdfe,REPO_UEH_61003,ueh_repository,Cơ sở pháp lý cho tổ chức và hoạt động của doanh nghiệp kinh doanh dịch vụ Logistics trong bối cảnh hội nhập quốc tế,https://digital.lib.ueh.edu.vn/handle/UEH/61003,Kinh doanh quốc tế,Văn hóa kinh doanh quốc tế,proxy_from_repo_match_year_views,1856,80,1.8893
stu_4aa1376d970dcdfe,REPO_UEH_61662,ueh_repository,Reading list for course International Business Management,https://digital.lib.ueh.edu.vn/handle/UEH/61662,Kinh doanh quốc tế,Quản trị kinh doanh quốc tế,proxy_from_repo_match_year_views,1856,81,1.63905
stu_4aa1376d970dcdfe,TIKI_197857892,tiki_book,Tài Chính Quốc Tế,https://tiki.vn/tai-chinh-quoc-te-p197857892.html?spid=197857893,Kinh doanh quốc tế,Tài chính quốc tế,proxy_from_tiki_match_rating_review_sales,1856,20,7.148216
stu_4aa1376d970dcdfe,TIKI_243732948,tiki_book,"Giáo trình Tín dụng và thanh toán thương mại quốc tế (Tái bản lần thứ tư, có sửa chữa bổ sung)",https://tiki.vn/giao-trinh-tin-dung-va-thanh-toan-thuong-mai-quoc-te-tai-ban-lan-thu-tu-co-sua-chua-bo-sung-p243732948.html?spid=243732949,Kinh doanh quốc tế,Luật thương mại quốc tế; Thương mại quốc tế,proxy_from_tiki_match_rating_review_sales,1856,32,8.470135
stu_4b037dfa5392e3d6,TIKI_278049242,tiki_book,Combo Đầu Tư Vào Vàng - Khoản Đầu Tư Tuyệt Đối An toàn Thiết Yếu Cho Mọi Danh Mục Đầu Tư (Alpha Books) + Chiến Lược Đầu Tư Vàng Sinh Lời (AZ Việt Nam),https://tiki.vn/combo-dau-tu-vao-vang-khoan-dau-tu-tuyet-doi-an-toan-thiet-yeu-cho-moi-danh-muc-dau-tu-alpha-books-chien-luoc-dau-tu-vang-sinh-loi-az-viet-nam-p278049242.html?spid=278049243,Công nghệ và đổi mới sáng tạo,Chiến lược đổi mới,proxy_from_tiki_match_rating_review_sales,252,231,1.7773165
stu_4b037dfa5392e3d6,TIKI_29810872,tiki_book,Dữ Liệu Lớn - Big Data ( Tặng Bookmark Sáng Tạo ),https://tiki.vn/du-lieu-lon-big-data-tang-bookmark-sang-tao-p29810872.html?spid=274059541,Công nghệ và đổi mới sáng tạo,Dữ liệu lớn và ứng dụng,proxy_from_tiki_match_rating_review_sales,252,53,3.7030003
stu_4b04384c45dce9c8,TIKI_1208799,tiki_book,Nguyên Lý Quản Trị Chuỗi Cung Ứng,https://tiki.vn/sach-nguyen-ly-quan-tri-chuoi-cung-ung-p1208799.html?spid=1208801,Kinh doanh nông nghiệp,Chuỗi cung ứng nông sản,proxy_from_tiki_match_rating_review_sales,1088,31,6.53265
stu_4b04384c45dce9c8,TIKI_195792313,tiki_book,Tinh Hoa Kinh Tế Học (Essentials Of Economics) - Tặng sổ tay xương rồng,https://tiki.vn/sach-tinh-hoa-kinh-te-hoc-essentials-of-economics-tang-so-tay-xuong-rong-p195792313.html?spid=195792314,Kinh doanh nông nghiệp,Kinh tế nông nghiệp,proxy_from_tiki_match_rating_review_sales,1088,28,3.4604073
stu_4b1d8f55afaa08c6,REPO_UEH_62678,ueh_repository,Cân đối ngân sách nhà nước trong điều kiện áp dụng Luật Ngân sách Nhà nước năm 2015 – Trường hợp Thành phố Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/62678,Kế toán công,Luật ngân sách nhà nước,proxy_from_repo_match_year_views,253,212,7.53145
stu_4b1d8f55afaa08c6,TIKI_278731661,tiki_book,Kế Toán Quản Trị - Managerial Accounting,https://tiki.vn/ke-toan-quan-tri-managerial-accounting-p278731661.html?spid=278731662,Kế toán công,Kế toán quản trị công,proxy_from_tiki_match_rating_review_sales,253,56,3.8984165
stu_4b1d8f55afaa08c6,TIKI_278809094,tiki_book,"Luật Kiểm Toán Nhà Nước - Pháp Lệnh Xử Phạt Vi Phạm Hành Chính Trong Lĩnh Vực Kiểm Toán, Lập Thẩm Định Và Ban Hành Kế Hoạch Kiểm Toán",https://tiki.vn/luat-kiem-toan-nha-nuoc-phap-lenh-xu-phat-vi-pham-hanh-chinh-trong-linh-vuc-kiem-toan-lap-tham-dinh-va-ban-hanh-ke-hoach-kiem-toan-p278809094.html?spid=278809095,Kế toán công,Kiểm toán nhà nước,proxy_from_tiki_match_rating_review_sales,253,221,6.1294
stu_4b48c226e5699d97,REPO_UEH_63172,ueh_repository,Giải pháp thu hút khách hàng tiềm năng nhằm gia tăng nguồn thu ngân sách nhà nước tại Cục Hải quan tỉnh Bà Rịa – Vũng Tàu,https://digital.lib.ueh.edu.vn/handle/UEH/63172,Quản trị Hải quan - Ngoại thương,Luật hải quan; Nghiệp vụ hải quan,proxy_from_repo_match_year_views,1857,109,2.0323
stu_4b48c226e5699d97,REPO_UEH_63972,ueh_repository,Bảo vệ sức khỏe và phát triển thương mại quốc tế qua các tranh luận pháp lý về tính cần thiết và căn cứ khoa học trong biện pháp vệ sinh dịch tễ,https://digital.lib.ueh.edu.vn/handle/UEH/63972,Quản trị Hải quan - Ngoại thương,Thương mại quốc tế,proxy_from_repo_match_year_views,1857,9,8.2159
stu_4b50c06cd7668c0a,REPO_UEH_62896,ueh_repository,Quản lý nhà nước về ứng dụng công nghệ thông tin trên địa bàn tỉnh An Giang,https://digital.lib.ueh.edu.vn/handle/UEH/62896,Hệ thống thông tin quản lý,An ninh thông tin quản lý,proxy_from_repo_match_year_views,1563,38,3.46215
stu_4b50c06cd7668c0a,REPO_UEH_62960,ueh_repository,Nâng cao quản trị rủi ro các dự án đầu tư tại Ban quản lý dự án hạ tầng II – Tổng công ty Hạ tầng mạng (VNPT NET),https://digital.lib.ueh.edu.vn/handle/UEH/62960,Hệ thống thông tin quản lý,Quản trị dự án CNTT,proxy_from_repo_match_year_views,1563,4,1.64815
stu_4b50c06cd7668c0a,REPO_UEH_63450,ueh_repository,Ảnh hưởng của chất lượng thông tin tới hành vi mua hàng ngẫu hứng trên sàn thương mại điện tử tại Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/63450,Hệ thống thông tin quản lý,Thương mại điện tử,proxy_from_repo_match_year_views,1563,216,4.885
