student_token,major,major_norm,cohort,course_order,course,course_norm,resource_type,resource_id,resource_title,resource_url,search_keywords,match_reason,match_score,confidence,rating_average,review_count,quantity_sold,price,confidence_score,rating_score,review_score,sales_score,search_signal_score,quality_score,popularity_score,recommendation_score,model_explanation,duplicate_rank,course_rank,student_rank
stu_83eef3902805e86b,Kinh doanh thương mại,kinh doanh thuong mai,25,6,Quản trị chuỗi cung ứng,quan tri chuoi cung ung,tiki_book,1208799,Nguyên Lý Quản Trị Chuỗi Cung Ứng,https://tiki.vn/sach-nguyen-ly-quan-tri-chuoi-cung-ung-p1208799.html?spid=1208801,chuỗi cung ứng; quản trị chuỗi cung ứng,exact_course_in_title; exact_course_in_secondary_text,93.0,high,4.8,152.0,2436.0,149200.0,100.0,96.0,100.0,85.78375358987726,100.0,97.2,90.76,95.04,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,1
stu_83eef3902805e86b,Kinh doanh thương mại,kinh doanh thuong mai,25,6,Quản trị chuỗi cung ứng,quan tri chuoi cung ung,ueh_repository,UEH/63529,Giải pháp nâng cao hiệu quả quản trị chuỗi cung ứng của công ty xi măng Fico-YTL,https://digital.lib.ueh.edu.vn/handle/UEH/63529,,exact_course_in_title; exact_course_in_secondary_text,87.91,high,,,,,100.0,80.0,50.0,50.0,50.0,80.0,50.0,88.25,UEH Repository: content match + confidence + publication year + views,1,2,2
stu_83eef3902805e86b,Kinh doanh thương mại,kinh doanh thuong mai,25,4,Định giá sản phẩm,dinh gia san pham,tiki_book,68459988,Combo Định Giá Gia Tăng Lợi Nhuận: Định Giá Dựa Trên Giá Trị + Những Đòn Tâm Lý Trong Định Giá Sản Phẩm,https://tiki.vn/combo-dinh-gia-gia-tang-loi-nhuan-dinh-gia-dua-tren-gia-tri-nhung-don-tam-ly-trong-dinh-gia-san-pham-p68459988.html?spid=70885394,định giá doanh nghiệp,exact_course_in_title; partial_course_tokens_in_secondary_text,100.0,high,0.0,0.0,2.0,359500.0,100.0,50.0,50.0,12.084735175349207,100.0,50.0,25.36,81.3,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,3
stu_83eef3902805e86b,Kinh doanh thương mại,kinh doanh thuong mai,25,1,Quản trị bán hàng,quan tri ban hang,tiki_book,273341092,Quản Trị Bán Hàng Hiệu Quả - Sales Management That Works,https://tiki.vn/quan-tri-ban-hang-hieu-qua-sales-management-that-works-p273341092.html?spid=273341093,operations management; human resource management; sales; financial management; quản trị rủi ro ngân hàng; supply chain management; hotel management; restaurant management; time management,exact_course_in_title; partial_course_tokens_in_secondary_text,83.89,high,5.0,1.0,17.0,200200.0,100.0,100.0,15.249237972318797,31.79408933685781,100.0,74.57,26.0,77.84,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,4
stu_83eef3902805e86b,Kinh doanh thương mại,kinh doanh thuong mai,25,5,Hành vi người tiêu dùng,hanh vi nguoi tieu dung,ueh_repository,UEH/61412,Nghiên cứu hành vi mua sắm trực tuyến của người tiêu dùng tại TP. Hồ Chí Minh ngành hàng thời trang,https://digital.lib.ueh.edu.vn/handle/UEH/61412,,strong_course_tokens_in_title; strong_course_tokens_in_secondary_text,56.29,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,59.27,UEH Repository: content match + confidence + publication year + views,1,1,5
stu_8406f2ae197c1865,Hệ thống thông tin kinh doanh,he thong thong tin kinh doanh,24,1,Khai phá dữ liệu,khai pha du lieu,ueh_repository,UEH/63925,Ứng dụng công nghệ Data Lake trong quản lý và khai phá dữ liệu của ngân hàng,https://digital.lib.ueh.edu.vn/handle/UEH/63925,,exact_course_in_title; partial_course_tokens_in_secondary_text,100.0,high,,,,,100.0,80.0,50.0,50.0,50.0,80.0,50.0,95.5,UEH Repository: content match + confidence + publication year + views,1,1,1
stu_8406f2ae197c1865,Hệ thống thông tin kinh doanh,he thong thong tin kinh doanh,24,3,Business Intelligence,business intelligence,ueh_repository,UEH/63166,Ứng dụng trí tuệ kinh doanh (Business Intelligence) trong việc hỗ trợ ra quyết định điều hành tại Câu lạc bộ Vietnam Golf & Country Club,https://digital.lib.ueh.edu.vn/handle/UEH/63166,,exact_course_in_title,98.25,high,,,,,100.0,80.0,50.0,50.0,50.0,80.0,50.0,94.45,UEH Repository: content match + confidence + publication year + views,1,1,2
stu_8406f2ae197c1865,Hệ thống thông tin kinh doanh,he thong thong tin kinh doanh,24,5,Trực quan hóa dữ liệu,truc quan hoa du lieu,tiki_book,76013378,Storytelling With Data - Kể Chuyện Thông Qua Dữ Liệu (Cuốn Cẩm Nang Hướng Dẫn Trực Quan Hóa Dữ Liệu),https://tiki.vn/sach-storytelling-with-data-ke-chuyen-thong-qua-du-lieu-cuon-cam-nang-huong-dan-truc-quan-hoa-du-lieu-p76013378.html?spid=76013379,cơ sở dữ liệu; data science; data analysis; data analytics; data engineering,exact_course_in_title; partial_course_tokens_in_secondary_text,75.44,high,5.0,1936.0,12836.0,233900.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,88.95,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,3
stu_8406f2ae197c1865,Hệ thống thông tin kinh doanh,he thong thong tin kinh doanh,24,4,Phân tích kinh doanh,phan tich kinh doanh,ueh_repository,UEH/62840,"Phân tích kinh tế hiệu quả sản xuất lúa theo mô hình cánh đồng lớn tại huyện Châu Phú, tỉnh An Giang",https://digital.lib.ueh.edu.vn/handle/UEH/62840,,strong_course_tokens_in_title; strong_course_tokens_in_secondary_text,55.36,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,58.72,UEH Repository: content match + confidence + publication year + views,1,1,4
stu_8406f2ae197c1865,Hệ thống thông tin kinh doanh,he thong thong tin kinh doanh,24,4,Phân tích kinh doanh,phan tich kinh doanh,tiki_book,63822864,Phân tích kinh tế - kỹ thuật các dự án đầu tư xây dựng,https://tiki.vn/sach-phan-tich-kinh-te-ky-thuat-cac-du-an-dau-tu-xay-dung-p63822864.html?spid=111196672,phân tích kỹ thuật,strong_course_tokens_in_title; partial_course_tokens_in_secondary_text,52.51,medium,4.8,4.0,41.0,194020.0,60.0,96.0,35.407634073550206,41.11436580111705,70.0,77.82,39.12,56.67,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,2,5
stu_8458aacde07b1c63,Kinh tế,kinh te,25,1,Kinh tế vi mô,kinh te vi mo,tiki_book,1197799,Tóm Tắt - Bài Tập - Trắc Nghiệm Kinh Tế Vĩ Mô,https://tiki.vn/tom-tat-bai-tap-trac-nghiem-kinh-te-vi-mo-p1197799.html?spid=74570330,kinh tế vi mô,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,91.57,high,5.0,137.0,571.0,90000.0,100.0,100.0,100.0,69.84052890517778,100.0,100.0,80.4,93.27,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,1
stu_8458aacde07b1c63,Kinh tế,kinh te,25,2,Kinh tế vĩ mô,kinh te vi mo,ueh_repository,UEH/61183,"Đặc điểm công ty, các biến số kinh tế vĩ mô và giá chứng khoán: bằng chứng thực nghiệm tại Hose",https://digital.lib.ueh.edu.vn/handle/UEH/61183,,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,84.72,high,,,,,100.0,80.0,50.0,50.0,50.0,80.0,50.0,86.33,UEH Repository: content match + confidence + publication year + views,1,1,2
stu_8458aacde07b1c63,Kinh tế,kinh te,25,4,Kinh tế phát triển,kinh te phat trien,tiki_book,716491,Kinh Tế Phát Triển Căn Bản Và Nâng Cao,https://tiki.vn/sach-kinh-te-phat-trien-can-ban-va-nang-cao-p716491.html?spid=162712941,kinh tế phát triển; tăng trưởng kinh tế; phát triển phần mềm,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,91.41,high,4.7,3.0,20.0,239000.0,100.0,94.0,30.498475944637594,33.489746814957655,100.0,74.95,32.44,82.24,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,3
stu_8458aacde07b1c63,Kinh tế,kinh te,25,5,Kinh tế quốc tế,kinh te quoc te,tiki_book,14075308,Kinh Tế Quốc Tế - International Economics,https://tiki.vn/kinh-te-quoc-te-international-economics-p14075308.html?spid=213515995,economics; kinh tế phát triển; development economics; kinh tế quốc tế; international economics; kinh tế Việt Nam; kinh tế thế giới; behavioral economics,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,99.0,high,0.0,0.0,8.0,83000.0,100.0,50.0,50.0,24.169470350698415,100.0,50.0,33.21,82.03,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,4
stu_8458aacde07b1c63,Kinh tế,kinh te,25,5,Kinh tế quốc tế,kinh te quoc te,ueh_repository,UEH/62501,Ngưỡng tác động của FDI lên tăng trưởng kinh tế ở các quốc gia châu Á,https://digital.lib.ueh.edu.vn/handle/UEH/62501,,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,38.77,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,48.76,UEH Repository: content match + confidence + publication year + views,1,2,5
stu_846d9620c4178bd5,Kinh tế,kinh te,25,2,Kinh tế vĩ mô,kinh te vi mo,tiki_book,1197799,Tóm Tắt - Bài Tập - Trắc Nghiệm Kinh Tế Vĩ Mô,https://tiki.vn/tom-tat-bai-tap-trac-nghiem-kinh-te-vi-mo-p1197799.html?spid=74570330,kinh tế vi mô,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,91.57,high,5.0,137.0,571.0,90000.0,100.0,100.0,100.0,69.84052890517778,100.0,100.0,80.4,93.27,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,1
stu_846d9620c4178bd5,Kinh tế,kinh te,25,2,Kinh tế vĩ mô,kinh te vi mo,ueh_repository,UEH/61183,"Đặc điểm công ty, các biến số kinh tế vĩ mô và giá chứng khoán: bằng chứng thực nghiệm tại Hose",https://digital.lib.ueh.edu.vn/handle/UEH/61183,,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,84.72,high,,,,,100.0,80.0,50.0,50.0,50.0,80.0,50.0,86.33,UEH Repository: content match + confidence + publication year + views,1,2,2
stu_846d9620c4178bd5,Kinh tế,kinh te,25,4,Kinh tế phát triển,kinh te phat trien,tiki_book,716491,Kinh Tế Phát Triển Căn Bản Và Nâng Cao,https://tiki.vn/sach-kinh-te-phat-trien-can-ban-va-nang-cao-p716491.html?spid=162712941,kinh tế phát triển; tăng trưởng kinh tế; phát triển phần mềm,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,91.41,high,4.7,3.0,20.0,239000.0,100.0,94.0,30.498475944637594,33.489746814957655,100.0,74.95,32.44,82.24,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,3
stu_846d9620c4178bd5,Kinh tế,kinh te,25,5,Kinh tế quốc tế,kinh te quoc te,tiki_book,14075308,Kinh Tế Quốc Tế - International Economics,https://tiki.vn/kinh-te-quoc-te-international-economics-p14075308.html?spid=213515995,economics; kinh tế phát triển; development economics; kinh tế quốc tế; international economics; kinh tế Việt Nam; kinh tế thế giới; behavioral economics,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,99.0,high,0.0,0.0,8.0,83000.0,100.0,50.0,50.0,24.169470350698415,100.0,50.0,33.21,82.03,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,4
stu_846d9620c4178bd5,Kinh tế,kinh te,25,5,Kinh tế quốc tế,kinh te quoc te,ueh_repository,UEH/62501,Ngưỡng tác động của FDI lên tăng trưởng kinh tế ở các quốc gia châu Á,https://digital.lib.ueh.edu.vn/handle/UEH/62501,,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,38.77,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,48.76,UEH Repository: content match + confidence + publication year + views,1,2,5
stu_8478fbd6cf98e090,Luật kinh doanh quốc tế,luat kinh doanh quoc te,23,6,Luật sở hữu trí tuệ,luat so huu tri tue,ueh_repository,UEH/61661,"Luật sửa đổi bổ sung, một số điều của Luật Sở hữu trí tuệ",https://digital.lib.ueh.edu.vn/handle/UEH/61661,,exact_course_in_title; exact_course_in_secondary_text,89.13,high,,,,,100.0,40.0,50.0,50.0,50.0,40.0,50.0,84.98,UEH Repository: content match + confidence + publication year + views,1,1,1
stu_8478fbd6cf98e090,Luật kinh doanh quốc tế,luat kinh doanh quoc te,23,6,Luật sở hữu trí tuệ,luat so huu tri tue,tiki_book,277967579,Luật Sở hữu trí tuệ (Hiện hành) - Nhà xuất bản Chính trị quốc gia Sự thật,https://tiki.vn/luat-so-huu-tri-tue-hien-hanh-sua-doi-bo-sung-nam-2009-2019-2022-p277967579.html?spid=273678695,luật sở hữu trí tuệ,exact_course_in_title; exact_course_in_secondary_text,89.68,high,5.0,3.0,80.0,113000.0,100.0,100.0,30.498475944637594,48.33894070139683,100.0,79.15,42.09,83.54,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,2,2
stu_8478fbd6cf98e090,Luật kinh doanh quốc tế,luat kinh doanh quoc te,23,4,Luật đầu tư quốc tế,luat dau tu quoc te,tiki_book,279390334,Giáo trình Luật Đầu tư Quốc tế,https://tiki.vn/giao-trinh-luat-dau-tu-quoc-te-p279390334.html?spid=279390335,luật kinh tế; sách luật kinh tế; luật đầu tư,exact_course_in_title; partial_course_tokens_in_secondary_text,70.55,high,0.0,0.0,1.0,63000.0,100.0,50.0,50.0,7.6246189861593985,100.0,50.0,22.46,67.62,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,3
stu_8478fbd6cf98e090,Luật kinh doanh quốc tế,luat kinh doanh quoc te,23,5,Trọng tài thương mại quốc tế,trong tai thuong mai quoc te,ueh_repository,UEH/63972,Bảo vệ sức khỏe và phát triển thương mại quốc tế qua các tranh luận pháp lý về tính cần thiết và căn cứ khoa học trong biện pháp vệ sinh dịch tễ,https://digital.lib.ueh.edu.vn/handle/UEH/63972,,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text,44.41,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,52.15,UEH Repository: content match + confidence + publication year + views,1,1,4
stu_8478fbd6cf98e090,Luật kinh doanh quốc tế,luat kinh doanh quoc te,23,5,Trọng tài thương mại quốc tế,trong tai thuong mai quoc te,tiki_book,243732948,"Giáo trình Tín dụng và thanh toán thương mại quốc tế (Tái bản lần thứ tư, có sửa chữa bổ sung)",https://tiki.vn/giao-trinh-tin-dung-va-thanh-toan-thuong-mai-quoc-te-tai-ban-lan-thu-tu-co-sua-chua-bo-sung-p243732948.html?spid=243732949,thanh toán quốc tế,strong_course_tokens_in_title; partial_course_tokens_in_secondary_text,44.61,medium,5.0,1.0,34.0,89000.0,60.0,100.0,15.249237972318797,39.108828676383546,70.0,74.57,30.76,51.37,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,2,5
stu_847e9ec0c4696856,Bất động sản,bat dong san,25,5,Đầu tư bất động sản,dau tu bat dong san,ueh_repository,UEH/62706,Xây dựng các chiến lược phát triển kinh doanh giai đoạn 2020 - 2025 của Công ty Cổ phần Đầu tư Bất động sản Hưng Lộc Phát,https://digital.lib.ueh.edu.vn/handle/UEH/62706,,exact_course_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,74.29,high,,,,,100.0,80.0,50.0,50.0,50.0,80.0,50.0,80.07,UEH Repository: content match + confidence + publication year + views,1,1,1
stu_847e9ec0c4696856,Bất động sản,bat dong san,25,3,Luật kinh doanh bất động sản,luat kinh doanh bat dong san,tiki_book,273587041,Luật Kinh doanh bất động sản (Hiện hành),https://tiki.vn/luat-kinh-doanh-bat-dong-san-hien-hanh-sua-doi-bo-sung-nam-2020-p273587041.html?spid=273587042,luật lao động; pháp luật kinh doanh,exact_course_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,76.89,high,5.0,1.0,36.0,39000.0,100.0,100.0,15.249237972318797,39.72009703908647,100.0,74.57,31.16,75.46,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,2
stu_847e9ec0c4696856,Bất động sản,bat dong san,25,5,Đầu tư bất động sản,dau tu bat dong san,tiki_book,209431131,Đầu tư bất động sản (Tái bản 2021) - Bản Quyền,https://tiki.vn/dau-tu-bat-dong-san-tai-ban-2021-ban-quyen-p209431131.html?spid=209431132,đầu tư,exact_course_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,72.35,high,0.0,0.0,,169000.0,100.0,50.0,50.0,50.0,100.0,50.0,50.0,72.56,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,2,3
stu_847e9ec0c4696856,Bất động sản,bat dong san,25,2,Định giá bất động sản,dinh gia bat dong san,ueh_repository,UEH/62516,Ứng dụng Big Data và ai trong xây dựng và khai thác cơ sở dữ liệu quốc gia về giá bất động sản tại Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62516,,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,50.72,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,55.93,UEH Repository: content match + confidence + publication year + views,1,1,4
stu_847e9ec0c4696856,Bất động sản,bat dong san,25,3,Luật kinh doanh bất động sản,luat kinh doanh bat dong san,ueh_repository,UEH/62779,Nhân tố tác động đến mức độ công bố thông tin kế toán trong mối liên hệ với năng lực cạnh tranh – Bằng chứng thực nghiệm tại các doanh nghiệp xây dựng và kinh doanh bất động sản niêm yết trên Thị trường Chứng khoán Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62779,,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text; exact_major_in_title,48.9,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,54.84,UEH Repository: content match + confidence + publication year + views,1,2,5
