student_token,email_order,email_line,recommendation_score,resource_url
stu_7011680202c8c17e,3,[high_priority] Ứng Dụng Phân Tích Báo Cáo Tài Chính Và Định Giá Doanh Nghiệp Trong Thực Tiễn - Định giá doanh nghiệp,91.73,https://tiki.vn/sach-ung-dung-phan-tich-bao-cao-tai-chinh-va-dinh-gia-doanh-nghiep-trong-thuc-tien-p274411010.html?spid=274411011
stu_70247d517d2d1a8e,1,[high_priority] Giải pháp hoàn thiện marketing dịch vụ ngân hàng bán lẻ tại Ngân hàng Thương Mại Cổ Phần C - Marketing dịch vụ,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/63123
stu_70247d517d2d1a8e,2,[high_priority] Giáo Trình Marketing Dịch Vụ Tài Chính Ngân Hàng - TS. Phạm Thu Thuỷ - Học Viện Ngân Hàng - Marketing dịch vụ,85.0,https://tiki.vn/sach-giao-trinh-marketing-dich-vu-tai-chinh-ngan-hang-ts-pham-thu-thuy-hoc-vien-ngan-hang-p279406046.html?spid=279406047
stu_70247d517d2d1a8e,3,[high_priority] Quản Trị Marketing - Quản trị Marketing,82.83,https://tiki.vn/quan-tri-marketing-p68554548.html?spid=160793031
stu_70324b25ce77551b,1,[high_priority] Ứng dụng công nghệ Data Lake trong quản lý và khai phá dữ liệu của ngân hàng - Khai phá dữ liệu,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/63925
stu_70324b25ce77551b,2,[high_priority] Ứng dụng trí tuệ kinh doanh (Business Intelligence) trong việc hỗ trợ ra quyết định điều h - Business Intelligence,94.45,https://digital.lib.ueh.edu.vn/handle/UEH/63166
stu_70324b25ce77551b,3,[high_priority] Storytelling With Data - Kể Chuyện Thông Qua Dữ Liệu (Cuốn Cẩm Nang Hướng Dẫn Trực Quan Hó - Trực quan hóa dữ liệu,88.95,https://tiki.vn/sach-storytelling-with-data-ke-chuyen-thong-qua-du-lieu-cuon-cam-nang-huong-dan-truc-quan-hoa-du-lieu-p76013378.html?spid=76013379
stu_7038da631408a5b6,1,[high_priority] Nghiên cứu các yếu tố ảnh hưởng đến sự hài lòng của người dân đối với dịch vụ hành chính c - Chính sách công,92.37,https://digital.lib.ueh.edu.vn/handle/UEH/61534
stu_7038da631408a5b6,2,"[high_priority] Thị Trường, Nhà Nước Và Người Dân: Kinh Tế Học Về Chính Sách Công - Chính sách công",85.44,https://tiki.vn/thi-truong-nha-nuoc-va-nguoi-dan-kinh-te-hoc-ve-chinh-sach-cong-p168780451.html?spid=168780452
stu_7038da631408a5b6,3,[recommended] Thực hiện tiết kiệm chi kinh phí quản lý hành chính tại Sở Tài chính tỉnh Bà Rịa - Vũng Tà - Quản lý hành chính công,79.7,https://digital.lib.ueh.edu.vn/handle/UEH/62794
stu_7042a8cb2209c2b9,1,[high_priority] Nguyên Lý Quản Trị Chuỗi Cung Ứng - Quản trị chuỗi cung ứng,95.04,https://tiki.vn/sach-nguyen-ly-quan-tri-chuoi-cung-ung-p1208799.html?spid=1208801
stu_7042a8cb2209c2b9,2,[high_priority] Giải pháp nâng cao hiệu quả quản trị chuỗi cung ứng của công ty xi măng Fico-YTL - Quản trị chuỗi cung ứng,88.25,https://digital.lib.ueh.edu.vn/handle/UEH/63529
stu_7042a8cb2209c2b9,3,[high_priority] Combo Định Giá Gia Tăng Lợi Nhuận: Định Giá Dựa Trên Giá Trị + Những Đòn Tâm Lý Trong Định - Định giá sản phẩm,81.3,https://tiki.vn/combo-dinh-gia-gia-tang-loi-nhuan-dinh-gia-dua-tren-gia-tri-nhung-don-tam-ly-trong-dinh-gia-san-pham-p68459988.html?spid=70885394
stu_705b7debfb64982a,1,[high_priority] Cẩm Nang Thanh Toán Quốc Tế Và Tài Trợ Ngoại Thương - Dành Cho Cao Học Và NCS ( Tái Bản 20 - Thanh toán quốc tế,84.94,https://tiki.vn/cam-nang-thanh-toan-quoc-te-va-tai-tro-ngoai-thuong-danh-cho-cao-hoc-va-ncs-tai-ban-2023-p248861528.html?spid=248861529
stu_705b7debfb64982a,2,[high_priority] Giải pháp giảm tình trạng nghỉ việc của nhân viên tín dụng Ngân hàng TMCP Quân đội - chi n - Tín dụng ngân hàng,81.8,https://digital.lib.ueh.edu.vn/handle/UEH/61699
stu_705b7debfb64982a,3,[high_priority] Tài Trợ Tín Dụng Ngân Hàng Cho Các Doanh Nghiệp Nhỏ Và Vừa - Tín dụng ngân hàng,81.46,https://tiki.vn/sach-tai-tro-tin-dung-ngan-hang-cho-cac-doanh-nghiep-nho-va-vua-p533058.html?spid=89424681
stu_70af06fe596d9956,1,[optional] Thiết Kế Hệ Thống Học Máy - Phân tích và thiết kế hệ thống,57.39,https://tiki.vn/sach-thiet-ke-he-thong-hoc-may-p278159885.html?spid=278159887
stu_70af06fe596d9956,2,[optional] Ảnh hưởng của chất lượng thông tin tới hành vi mua hàng ngẫu hứng trên sàn thương mại điện - Thương mại điện tử,54.9,https://digital.lib.ueh.edu.vn/handle/UEH/63450
stu_70af06fe596d9956,3,[optional] Combo 2 Sách - Ứng Dụng Chat GPT Trong Thương Mại Điện Tử + Xây Dựng Hệ Thống Bán Hàng Đa  - Thương mại điện tử,53.97,https://tiki.vn/combo-2-sach-ung-dung-chat-gpt-trong-thuong-mai-dien-tu-xay-dung-he-thong-ban-hang-da-kenh-p279113587.html?spid=279113588
stu_70be68c9ba96414d,1,[high_priority] Định vị hệ thống ngân hàng Việt Nam trong kỷ nguyên chuyển đổi số - Hệ thống nhúng,91.97,https://digital.lib.ueh.edu.vn/handle/UEH/62539
stu_70be68c9ba96414d,2,[high_priority] Giáo trình Thị giác máy tính - Thị giác máy tính,85.0,https://tiki.vn/giao-trinh-thi-giac-may-tinh-p279380903.html?spid=279380904
stu_70be68c9ba96414d,3,[high_priority] Ứng dụng công nghệ trí tuệ nhân tạo trong dịch vụ tài chính tại thị trường tài chính Việt  - Trí tuệ nhân tạo,84.7,https://digital.lib.ueh.edu.vn/handle/UEH/62540
stu_70bf1acf7dd12316,1,[high_priority] Giải pháp hoàn thiện chiến lược marketing mix tại Công ty Bảo hiểm nhân thọ Generali Việt  - Bảo hiểm nhân thọ,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/63650
stu_70bf1acf7dd12316,2,[high_priority] Rủi ro phí bảo hiểm và việc xác định khả năng thanh toán của các doanh nghiệp bảo hiểm phi - Bảo hiểm phi nhân thọ,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/62556
stu_70bf1acf7dd12316,3,[high_priority] Tác động của quản trị tri thức đến kết quả công việc của nhân viên:|bnghiên cứu trường hợp - Tái bảo hiểm,92.58,https://digital.lib.ueh.edu.vn/handle/UEH/61638
stu_70c83909ffc7764f,1,[optional] Thiết Kế Hệ Thống Học Máy - Phân tích và thiết kế hệ thống,57.39,https://tiki.vn/sach-thiet-ke-he-thong-hoc-may-p278159885.html?spid=278159887
stu_70c83909ffc7764f,2,[optional] Ảnh hưởng của chất lượng thông tin tới hành vi mua hàng ngẫu hứng trên sàn thương mại điện - Thương mại điện tử,54.9,https://digital.lib.ueh.edu.vn/handle/UEH/63450
stu_70c83909ffc7764f,3,[optional] Combo 2 Sách - Ứng Dụng Chat GPT Trong Thương Mại Điện Tử + Xây Dựng Hệ Thống Bán Hàng Đa  - Thương mại điện tử,53.97,https://tiki.vn/combo-2-sach-ung-dung-chat-gpt-trong-thuong-mai-dien-tu-xay-dung-he-thong-ban-hang-da-kenh-p279113587.html?spid=279113588
stu_70ca123c330e04a2,1,[optional] Thiết Kế Hệ Thống Học Máy - Phân tích và thiết kế hệ thống,57.39,https://tiki.vn/sach-thiet-ke-he-thong-hoc-may-p278159885.html?spid=278159887
stu_70ca123c330e04a2,2,[optional] Ảnh hưởng của chất lượng thông tin tới hành vi mua hàng ngẫu hứng trên sàn thương mại điện - Thương mại điện tử,54.9,https://digital.lib.ueh.edu.vn/handle/UEH/63450
stu_70ca123c330e04a2,3,[optional] Combo 2 Sách - Ứng Dụng Chat GPT Trong Thương Mại Điện Tử + Xây Dựng Hệ Thống Bán Hàng Đa  - Thương mại điện tử,53.97,https://tiki.vn/combo-2-sach-ung-dung-chat-gpt-trong-thuong-mai-dien-tu-xay-dung-he-thong-ban-hang-da-kenh-p279113587.html?spid=279113588
stu_70ea32aca9ecc9de,1,[high_priority] - Quản Lý Dự Án Xây Dựng - Lập Và Thẩm Định Dự Án - TS. Bùi Ngọc Toàn - NXB Xây Dựng - Thẩm định dự án,84.13,https://tiki.vn/sach-quan-ly-du-an-xay-dung-lap-va-tham-dinh-du-an-ts-bui-ngoc-toan-nxb-xay-dung-p277392524.html?spid=279333156
stu_70ea32aca9ecc9de,2,[recommended] THE LITTLE BOOK - Quản trị rủi ro trong đầu tư chứng khoán - Rủi ro trong đầu tư,71.18,https://tiki.vn/the-little-book-quan-tri-rui-ro-trong-dau-tu-chung-khoan-p202217457.html?spid=202217458
stu_70ea32aca9ecc9de,3,[optional] Chiến Lược Đầu Tư Chứng Khoán (Tái Bản 2018) [Sách Tài Chính & Đầu Tư / Tặng Kèm Postcard  - Chính sách đầu tư,52.63,https://tiki.vn/chien-luoc-dau-tu-chung-khoan-tai-ban-2018-sach-tai-chinh-dau-tu-tang-kem-postcard-greenlife-p36827338.html?spid=36827339
stu_70eabafb0e0b45aa,1,[high_priority] Ứng dụng công nghệ trí tuệ nhân tạo trong dịch vụ tài chính tại thị trường tài chính Việt  - Trí tuệ nhân tạo,84.32,https://digital.lib.ueh.edu.vn/handle/UEH/62540
stu_70eabafb0e0b45aa,2,[high_priority] Công Nghệ Thông Tin- Giáo Trình C++ Và Lập Trình Hướng Đối Tượng - Lập trình hướng đối tượng,82.01,https://tiki.vn/sach-cong-nghe-thong-tin-giao-trinh-c-va-lap-trinh-huong-doi-tuong-p273585809.html?spid=277460817
stu_70eabafb0e0b45aa,3,[high_priority] Hiểu Về Trí Tuệ Nhân Tạo - AI - Trí tuệ nhân tạo,81.85,https://tiki.vn/sach-hieu-ve-tri-tue-nhan-tao-ai-p279233260.html?spid=279233261
stu_713a640969915378,1,[high_priority] Logistics Và Vận Tải Quốc Tế - TS. Trần Nguyễn Hợp Châu (Tái Bản 2025) - Vận tải quốc tế,82.88,https://tiki.vn/logistics-va-van-tai-quoc-te-ts-tran-nguyen-hop-chau-tai-ban-2025-p278769828.html?spid=278769829
stu_713a640969915378,2,"[recommended] Quản Lý Chuỗi Cung Ứng Thực Phẩm Và Logistics- Cuốn Sách Quản Lý, Lãnh Đạo Hay Tăng Hiệu Q - Quản lý chuỗi cung ứng",71.74,https://tiki.vn/quan-ly-chuoi-cung-ung-thuc-pham-va-logistics-cuon-sach-quan-ly-lanh-dao-hay-tang-hieu-qua-cong-viec-p273905393.html?spid=274852180
stu_713a640969915378,3,[optional] Giải pháp hoàn thiện hoạt động chuỗi cung ứng tại Công ty TNHH Thương mại và Dịch vụ Lâm T - Quản lý chuỗi cung ứng,48.95,https://digital.lib.ueh.edu.vn/handle/UEH/63272
stu_714af2f2cd6470ba,1,[high_priority] Bảo vệ sức khỏe và phát triển thương mại quốc tế qua các tranh luận pháp lý về tính cần th - Thương mại quốc tế,86.71,https://digital.lib.ueh.edu.vn/handle/UEH/63972
stu_714af2f2cd6470ba,2,[high_priority] - Giáo Trình Đàm Phán Quốc Tế (Tái Bản lần Thứ Nhất) - Đàm phán quốc tế,81.8,https://tiki.vn/sach-giao-trinh-dam-phan-quoc-te-tai-ban-lan-thu-nhat-p276353637.html?spid=279339383
stu_714af2f2cd6470ba,3,[high_priority] Chuyển đổi báo cáo tài chính từ chuẩn mực kế toán Việt Nam sang chuẩn mực báo cáo tài chín - Tài chính quốc tế,81.17,https://digital.lib.ueh.edu.vn/handle/UEH/62432
stu_71865d4453d8439e,1,[high_priority] Phân tích kỹ thuật trong thị trường tài chính - Phân tích kỹ thuật,96.42,https://tiki.vn/phan-tich-ky-thuat-trong-thi-truong-tai-chinh-p77339644.html?spid=84882958
stu_71865d4453d8439e,2,[high_priority] Thị Trường Tài Chính - Thị trường tài chính,84.89,https://tiki.vn/sach-thi-truong-tai-chinh-p531592.html?spid=89424628
stu_71865d4453d8439e,3,[high_priority] Ảnh hưởng của các yếu tố tài chính hành vi suy nghiệm đến hiệu suất đầu tư của nh - Tài chính hành vi,84.74,https://digital.lib.ueh.edu.vn/handle/UEH/62544
stu_71ec0237158d65ef,1,[high_priority] - Quản Lý Dự Án Xây Dựng - Lập Và Thẩm Định Dự Án - TS. Bùi Ngọc Toàn - NXB Xây Dựng - Thẩm định dự án,84.13,https://tiki.vn/sach-quan-ly-du-an-xay-dung-lap-va-tham-dinh-du-an-ts-bui-ngoc-toan-nxb-xay-dung-p277392524.html?spid=279333156
stu_71ec0237158d65ef,2,[recommended] THE LITTLE BOOK - Quản trị rủi ro trong đầu tư chứng khoán - Rủi ro trong đầu tư,71.18,https://tiki.vn/the-little-book-quan-tri-rui-ro-trong-dau-tu-chung-khoan-p202217457.html?spid=202217458
stu_71ec0237158d65ef,3,[optional] Chiến Lược Đầu Tư Chứng Khoán (Tái Bản 2018) [Sách Tài Chính & Đầu Tư / Tặng Kèm Postcard  - Chính sách đầu tư,52.63,https://tiki.vn/chien-luoc-dau-tu-chung-khoan-tai-ban-2018-sach-tai-chinh-dau-tu-tang-kem-postcard-greenlife-p36827338.html?spid=36827339
stu_71ede728785c661c,1,[high_priority] Thuế Và Kế Toán Thuế 2022 - Áp Dụng Cho Các Doanh nghiệp Việt Nam - Kế toán thuế,85.09,https://tiki.vn/thue-va-ke-toan-thue-2022-ap-dung-cho-cac-doanh-nghiep-viet-nam-p209601948.html?spid=209601949
stu_71ede728785c661c,2,[high_priority] Giải pháp hoàn thiện hoạt động kiểm toán ngân sách địa phương tại Kiểm toán Nhà nước khu v - Kiểm toán nhà nước,83.47,https://digital.lib.ueh.edu.vn/handle/UEH/61237
stu_71ede728785c661c,3,[high_priority] Cân đối ngân sách nhà nước trong điều kiện áp dụng Luật Ngân sách Nhà nước năm 2015 – Trườ - Luật ngân sách nhà nước,80.1,https://digital.lib.ueh.edu.vn/handle/UEH/62678
stu_721018450e033b49,1,[high_priority] Thuế Và Kế Toán Thuế 2022 - Áp Dụng Cho Các Doanh nghiệp Việt Nam - Kế toán thuế,85.09,https://tiki.vn/thue-va-ke-toan-thue-2022-ap-dung-cho-cac-doanh-nghiep-viet-nam-p209601948.html?spid=209601949
stu_721018450e033b49,2,[high_priority] Giải pháp hoàn thiện hoạt động kiểm toán ngân sách địa phương tại Kiểm toán Nhà nước khu v - Kiểm toán nhà nước,83.47,https://digital.lib.ueh.edu.vn/handle/UEH/61237
stu_721018450e033b49,3,[high_priority] Cân đối ngân sách nhà nước trong điều kiện áp dụng Luật Ngân sách Nhà nước năm 2015 – Trườ - Luật ngân sách nhà nước,80.1,https://digital.lib.ueh.edu.vn/handle/UEH/62678
stu_725ac760051e888a,1,[high_priority] Toán tài chính ứng dụng - Toán tài chính ứng dụng,86.85,https://tiki.vn/toan-tai-chinh-ung-dung-p190743209.html?spid=190743210
stu_725ac760051e888a,2,[high_priority] Xác Suất Thống Kê (Dùng cho sinh viên các trường Kỹ Thuật và Công Nghệ) - Xác suất và thống kê,82.5,https://tiki.vn/xac-suat-thong-ke-dung-cho-sinh-vien-cac-truong-ky-thuat-va-cong-nghe-tai-ban-lan-thu-tu-nam-2023-p270847837.html?spid=270847838
stu_725ac760051e888a,3,[optional] HBR Onpoint 2021: Quản Lý Rủi Ro (Tái Bản 2022) - Quản lý rủi ro định lượng,52.17,https://tiki.vn/hbr-onpoint-2021-quan-ly-rui-ro-tai-ban-2022-p196280121.html?spid=197410266
stu_72732f0546101f8d,1,[optional] Thiết Kế Hệ Thống Học Máy - Phân tích và thiết kế hệ thống,57.39,https://tiki.vn/sach-thiet-ke-he-thong-hoc-may-p278159885.html?spid=278159887
stu_72732f0546101f8d,2,[optional] Ảnh hưởng của chất lượng thông tin tới hành vi mua hàng ngẫu hứng trên sàn thương mại điện - Thương mại điện tử,54.9,https://digital.lib.ueh.edu.vn/handle/UEH/63450
stu_72732f0546101f8d,3,[optional] Combo 2 Sách - Ứng Dụng Chat GPT Trong Thương Mại Điện Tử + Xây Dựng Hệ Thống Bán Hàng Đa  - Thương mại điện tử,53.97,https://tiki.vn/combo-2-sach-ung-dung-chat-gpt-trong-thuong-mai-dien-tu-xay-dung-he-thong-ban-hang-da-kenh-p279113587.html?spid=279113588
stu_7296be4a838d5efc,1,[high_priority] Giải pháp hoàn thiện hoạt động quản lý kho hàng tại công ty TNHH Olam Việt Nam - Quản lý kho hàng,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/63482
stu_7296be4a838d5efc,2,[high_priority] Quản lý chuỗi cung ứng thực phẩm và logistics - Quản lý chuỗi cung ứng,84.09,https://tiki.vn/sach-quan-ly-chuoi-cung-ung-thuc-pham-va-logistics-p273744608.html?spid=273744609
stu_7296be4a838d5efc,3,[recommended] Mối quan hệ giữa các tác nhân trong logistics ngược và kết quả kinh tế: Nghiên cứu trường  - Logistics ngược,77.04,https://digital.lib.ueh.edu.vn/handle/UEH/62783
stu_72a5eb87e07be9bf,1,[high_priority] Ứng dụng công nghệ trí tuệ nhân tạo trong dịch vụ tài chính tại thị trường tài chính Việt  - Trí tuệ nhân tạo,84.32,https://digital.lib.ueh.edu.vn/handle/UEH/62540
stu_72a5eb87e07be9bf,2,[high_priority] Công Nghệ Thông Tin- Giáo Trình C++ Và Lập Trình Hướng Đối Tượng - Lập trình hướng đối tượng,82.01,https://tiki.vn/sach-cong-nghe-thong-tin-giao-trinh-c-va-lap-trinh-huong-doi-tuong-p273585809.html?spid=277460817
stu_72a5eb87e07be9bf,3,[high_priority] Hiểu Về Trí Tuệ Nhân Tạo - AI - Trí tuệ nhân tạo,81.85,https://tiki.vn/sach-hieu-ve-tri-tue-nhan-tao-ai-p279233260.html?spid=279233261
stu_72aa013012b0848b,1,[high_priority] Hoàn thiện công tác kiểm toán nội bộ trong các Ngân hàng Thương mại Việt Nam - Kiểm toán nội bộ,84.04,https://digital.lib.ueh.edu.vn/handle/UEH/61472
stu_72aa013012b0848b,2,[high_priority] Kế Toán Tài Chính Doanh Nghiệp Thương Mại Dịch Vụ - Kế toán tài chính,81.35,https://tiki.vn/ke-toan-tai-chinh-doanh-nghiep-thuong-mai-dich-vu-p56602776.html?spid=56602777
stu_72aa013012b0848b,3,[high_priority] Ứng dụng Phân tích báo cáo tài chính và định giá doanh nghiệp trong thực tiễn - Phân tích báo cáo tài chính,80.41,https://tiki.vn/ung-dung-phan-tich-bao-cao-tai-chinh-va-dinh-gia-doanh-nghiep-trong-thuc-tien-p274409757.html?spid=274409758
stu_72ac549dbe5ade40,1,[high_priority] Thuế Và Kế Toán Thuế 2022 - Áp Dụng Cho Các Doanh nghiệp Việt Nam - Kế toán thuế,85.09,https://tiki.vn/thue-va-ke-toan-thue-2022-ap-dung-cho-cac-doanh-nghiep-viet-nam-p209601948.html?spid=209601949
stu_72ac549dbe5ade40,2,[high_priority] Giải pháp hoàn thiện hoạt động kiểm toán ngân sách địa phương tại Kiểm toán Nhà nước khu v - Kiểm toán nhà nước,83.47,https://digital.lib.ueh.edu.vn/handle/UEH/61237
stu_72ac549dbe5ade40,3,[high_priority] Cân đối ngân sách nhà nước trong điều kiện áp dụng Luật Ngân sách Nhà nước năm 2015 – Trườ - Luật ngân sách nhà nước,80.1,https://digital.lib.ueh.edu.vn/handle/UEH/62678
stu_72cdec30864e9c2c,1,[recommended] Xây dựng thị trường chứng khoán phi tập trung dựa trên công nghệ Blockchain - Công nghệ Blockchain,76.43,https://digital.lib.ueh.edu.vn/handle/UEH/62541
stu_72cdec30864e9c2c,2,"[recommended] Bùng Nổ Bitcoin - Công Nghệ Blockchain, Fintech 4.0 hay Bong Bóng? - Công nghệ Blockchain",68.83,https://tiki.vn/bung-no-bitcoin-cong-nghe-blockchain-fintech-4-0-hay-bong-bong-p5563321.html?spid=20485533
stu_72cdec30864e9c2c,3,[optional] Quản lý rủi ro tác nghiệp đối với hoạt động tín dụng tại Ngân hàng TMCP Công thương Việt N - Quản lý rủi ro số,58.1,https://digital.lib.ueh.edu.vn/handle/UEH/61159
stu_72d6749306bb2475,1,[high_priority] Bảo vệ sức khỏe và phát triển thương mại quốc tế qua các tranh luận pháp lý về tính cần th - Thương mại quốc tế,86.71,https://digital.lib.ueh.edu.vn/handle/UEH/63972
stu_72d6749306bb2475,2,[high_priority] - Giáo Trình Đàm Phán Quốc Tế (Tái Bản lần Thứ Nhất) - Đàm phán quốc tế,81.8,https://tiki.vn/sach-giao-trinh-dam-phan-quoc-te-tai-ban-lan-thu-nhat-p276353637.html?spid=279339383
stu_72d6749306bb2475,3,[high_priority] Chuyển đổi báo cáo tài chính từ chuẩn mực kế toán Việt Nam sang chuẩn mực báo cáo tài chín - Tài chính quốc tế,81.17,https://digital.lib.ueh.edu.vn/handle/UEH/62432
